Ore Name,ItemStack,Item ID,Display Name,Wildcard
transdimBlock,1xtile.enderchest@2952,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2953,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2954,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2955,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2956,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2957,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2958,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2959,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2960,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2961,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2962,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2963,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2964,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2965,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2966,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2967,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2968,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2969,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2970,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2971,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2972,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2973,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2974,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2975,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2976,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2977,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2978,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2979,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2980,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2981,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2982,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2983,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2984,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2985,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2986,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2987,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2988,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2989,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2990,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2991,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2992,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2993,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2994,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2995,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2996,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2997,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2998,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@2999,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3000,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3001,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3002,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3003,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3004,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3005,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3006,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3007,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3008,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3009,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3010,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3011,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3012,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3013,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3014,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3015,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3016,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3017,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3018,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3019,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3020,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3021,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3022,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3023,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3024,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3025,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3026,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3027,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3028,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3029,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3030,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3031,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3032,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3033,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3034,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3035,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3036,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3037,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3038,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3039,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3040,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3041,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3042,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3043,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3044,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3045,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3046,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3047,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3048,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3049,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3050,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3051,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3052,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3053,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3054,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3055,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3056,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3057,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3058,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3059,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3060,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3061,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3062,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3063,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3064,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3065,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3066,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3067,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3068,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3069,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3070,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3071,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3072,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3073,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3074,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3075,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3076,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3077,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3078,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3079,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3080,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3081,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3082,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3083,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3084,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3085,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3086,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3087,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3088,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3089,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3090,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3091,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3092,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3093,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3094,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3095,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3096,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3097,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3098,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3099,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3100,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3101,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3102,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3103,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3104,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3105,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3106,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3107,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3108,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3109,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3110,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3111,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3112,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3113,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3114,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3115,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3116,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3117,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3118,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3119,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3120,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3121,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3122,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3123,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3124,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3125,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3126,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3127,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3128,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3129,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3130,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3131,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3132,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3133,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3134,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3135,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3136,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3137,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3138,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3139,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3140,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3141,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3142,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3143,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3144,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3145,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3146,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3147,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3148,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3149,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3150,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3151,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3152,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3153,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3154,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3155,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3156,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3157,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3158,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3159,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3160,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3161,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3162,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3163,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3164,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3165,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3166,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3167,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3168,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3169,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3170,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3171,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3172,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3173,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3174,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3175,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3176,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3177,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3178,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3179,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3180,EnderStorage:enderChest,Ender Chest,false
transdimBlock,1xtile.enderchest@3181,EnderStorage:enderChest,Ender Chest,false
